Lánlíng Jīn Disciple(s) (Módào Zǔshī)
Laura Hale
Laurent (Captive Prince)
Leon (Merlin)
Leonard Hofstadter
Leonhart von Schroeder
Lestat de Lioncourt
Liam Dunbar
Lil' Apple
Lilah Morgan
Lindsey MacDonald
Line (Dot and the Line)
Lǐnguāng-jūn
Lirov Yeren
Little Apple (Módào Zǔshī)
Liu Mingyan
Liǔ Míngyān
Liu Qingge
Liǔ Qīnggē
Loki (Marvel)
Louis de Pointe du Lac
Lucien | Lucienne (The Sandman)
Luna (Sailor Moon)
"Luó ""Mián Mián"" Qīngyáng"
Luo Binghe
Luò Bīnghé
Lydia Martin
Madam Jīn (Módào Zǔshī)
madam lan - Freeform
Madam Lán (Módào Zǔshī)
Madam Yu
Mae Crawford
Mahit Dzmare
Maigrey Morianna
Malik Ishtar

Marco (Animorphs)
Marco Inaros
Marik Ishtar
Marinette Dupain-Cheng | Ladybug
Mary Magdalene
Mary Sue
Mazaki Anzu | Tea Gardner
Melaka Fray
Melissa McCall
Mèng Shī (Módào Zǔshī)
Meng Yao
Meng Yao | Jin Guangyao
Mèng Yáo | Jīn Guāngyáo
Mercymorn the First (Locked Tomb Trilogy)
Merlin
Merlin (Merlin)
Mian Mian
Midoriya Izuku
Min Yoongi | Suga
Míng Fān
Minor Canonical Character(s)
Minor Character Death
Minor Character(s)
Minor Characters
Miryem Mandelstam
Mizuno Ami
Mo Ran | Mo Weiyu
Mo Xi (Remnants of Filth)
Mò Xuányǔ
Mòběi-jūn
Mollymauk Tealeaf
Morgana (Merlin)
Morozko (Winternight Series)
Mrs. Bradley
Mrs. Mutou
Mu Qingfang
Mù Qīngfāng
Murderbot (Murderbot Diaries)
Mutou Sugoroku | Solomon Moto
Mutou Yuugi
Mutou Yuugi's Mother
Mytho (Princess Tutu)
Naggamanteh (Steve Jackson's Sorcery - Steve Jackson)
Nahadoth (Inheritance Trilogy)
Narrator (The Mountain)
Natasha Romanov
Nicaise (Captive Prince)
Nicholas 'Nick' Ryves
Nick Fury
Nie Huaisang
Niè Huáisāng
Nie HuaiSang - Freeform
Nie Mingjue
Niè Míngjué
Niè Zōnghuī
Nimona
Nineteen Adze (A Memory Called Empire)
Ning Yingying
Níng Yīngyīng
Nirai Kujen
Nosaka Miho
Nott (Critical Role)
Olivier Armstrong
Oota Yuuzou
Original Liu Qingge
Original Luo Binghe
Original Luò Bīnghé
Original Antagonist Character(s)
Original Cat Character(s)
Original Character(s)
Original Characters
Original Dog Character(s)
Original Female Character(s)
Original Gumiho Character(s)
Original Kitsune Character(s)
Other K-pop Artist(s)
Other MDZS Characters
Otogi Ryuuji | Duke Devlin
Ouyang Zizhen
Ōuyáng Zǐzhēn
Oz Osbourne
Original Male Character(s)
Original Ming Fan (Scum Villain)
Original Non-Human Character(s)
Original Shang Qinghua
Original Shěn Qīngqiū
Park Jimin (BTS)
Patroclus (Song of Achilles)
Percival (Merlin)
Peter Hale
Pharaoh Atem
Phil Coulson
Planet 9 (Astronomy)
Pluto (Astronomy)
Praxidike Meng
Previous Generation Cang Qiong Mountain Sect Peak Lords
Pride (Selim Bradley)
Priest Seto
Priestess Isis
Prince Demand
Prince Dimande (Sailor Moon)
Prince Jeon Jungkook
Princess Tutu
Qi Qingqi
Qí Qīngqī
Qín Sù (Módào Zǔshī)
Qīnghé Niè Disciple(s) (Módào Zǔshī)
Qiu Haitang
Qiu Jianluo
Rafael (Yu-Gi-Oh)
Rebecca Hopkins | Rebecca Hawkins
Regent (Captive Prince)
Regulus Black
Riza Hawkeye
Robb Stark
Rosé Thomas
Roy Mustang
Ruan Mei (Honkai: Star Rail)
Rupert Giles
Sam Lawson
Sam Wilson (Marvel)
Sanders Nicholas
Sansa Stark
Sapnap (Video Blogging RPF)
Scar (Fullmetal Alchemist)
Sciezka | Sheska
Scipio Africanus
Scott McCall
Scott McCall (Teen Wolf)
Screwllum (Honkai: Star Rail)
Sect Leader Yáo (Módào Zǔshī)
Seeley Booth
Seivarden Vendaai
Shang Qinghua
Shàng Qīnghuá
Sheldon Cooper
Shen Jiu | Original Shen Qingqiu
Shen Yuan | Shen Qingqiu
Shěn Yuán | Shěn Qīngqiū
Sheriff Stilinski
Shi Mei | Shi Mingjing
Shuos Jedao
Shuos Khiaz
Shuos Mikodez
Shuos Nija
Siegfried von Schroeder
Siegfried von Shroider
Siming | Master of Fate
Simon Illyan
Sirina
Sirius Black
Skaaiat Awer
Song Lan | Song Zichen
Sòng Lán | Sòng Zǐchēn
Spike (BtVS)
Stefan Salvatore
Steve Rogers
Stiles Stilinski
Su She
Su She | Su Minshan
Sū Shè | Sū Mǐnshàn
Sunday (Honkai: Star Rail)
System - Character
System (Scum Villain)
T'vril Arameri
Taira no Shigemori
Tarot (Divination Cards)
The Adventurer (Steve Jackson's Sorcery)
The Alpha Pack (Teen Wolf)
The Iliad - Homer
The Magician (Tarot)
The Nameless One
The Star (Tarot)
Theo (Westmark)
Therem Harth rem ir Estraven
Thief King Bakura
Thomas Jefferson
Thor (Marvel)
Tiānláng-jūn
Timaeus (Yu-Gi-Oh)
Todoroki Rei
Todoroki Shouto
Toga Himiko
Tony Stark
Topaz (Honkai: Star Rail)
Torisen
Tsukino Ikuko
Tsukino Kenji
Tsukino Shingo
Tsukino Usagi
Turyin Mulaghesh
Uther Pendragon (Merlin)
Vasilisa Petrovna
Vauhan Mikodez
Vernon Boyd
vernon milton boyd
Vestenya Ruo
Vivian Wong
Volker von Alzey
6ix Savage
